"id","type","age","postal_code","suspicious_label"
1127,"private",62,41573,0
1128,"private",77,65255,NA
1129,"private",62,39817,0
1130,"private",82,60129,0
1131,"private",71,50498,NA
1132,"private",66,65275,0
1133,"private",58,97442,0
1134,"private",31,22207,1
1135,"private",76,58605,0
1136,"private",66,60203,0
1137,"private",69,80289,0
1138,"private",90,70654,0
1139,"private",87,50800,0
1140,"private",67,50642,0
1141,"private",81,97561,0
1142,"private",26,63915,NA
1143,"private",61,10406,0
1144,"private",68,25855,0
1145,"private",35,21555,1
1146,"private",12,75402,NA
1147,"private",12,62489,NA
1148,"private",13,62046,0
1149,"private",11,72887,0
1150,"private",14,40305,0
1151,"private",13,62642,0
1152,"private",4,90602,0
1153,"private",12,10012,0
1154,"private",13,65208,NA
1155,"private",22,10645,NA
1156,"private",20,21399,0
1157,"private",29,55375,1
1158,"private",19,58398,0
1159,"private",27,75588,0
1160,"private",30,58385,0
1161,"private",32,20985,1
1162,"private",20,60967,0
1163,"private",24,20444,NA
1164,"private",25,62584,0
1165,"private",31,62050,NA
1166,"private",19,11480,0
1167,"private",34,55442,0
1168,"private",37,39554,NA
1169,"private",41,41351,1
1170,"private",30,97802,NA
1171,"private",28,10913,NA
1172,"private",34,60262,NA
1173,"private",36,75020,NA
1174,"private",32,97127,NA
1175,"private",37,25553,NA
1176,"private",38,72170,0
1177,"private",37,72676,0
1178,"private",38,40149,NA
1179,"private",34,60926,NA
1180,"private",43,70462,NA
1181,"private",54,65812,0
1182,"private",43,41848,1
1183,"private",50,30550,1
1184,"private",49,21870,NA
1185,"private",44,41340,0
1186,"private",43,41572,1
1187,"private",35,35072,0
1188,"private",18,70629,1
1189,"private",39,30886,0
1190,"private",45,70854,NA
1191,"private",44,97992,NA
1192,"private",63,58640,0
1193,"private",44,20659,0
1194,"private",46,58682,0
1195,"private",49,11403,NA
1196,"private",49,30251,0
1197,"private",56,30526,0
1198,"private",57,50844,0
1199,"private",56,40787,0
1200,"private",55,70618,0
1201,"private",50,70332,0
1202,"private",39,11168,0
1203,"private",61,70546,NA
1204,"private",51,65226,0
1205,"private",73,35627,NA
1206,"private",24,39369,NA
1207,"private",77,20602,0
1208,"private",61,20062,0
1209,"private",77,62063,NA
1210,"private",63,21033,0
1211,"private",51,30446,NA
1212,"private",75,30551,NA
1213,"private",77,60487,0
1214,"private",62,55333,0
1215,"private",69,60329,0
1216,"private",17,63821,NA
1217,"private",88,11272,NA
1218,"private",82,90359,0
1219,"private",68,25115,0
1220,"private",84,40758,0
1221,"private",14,97325,1
1222,"private",77,70146,0
1223,"private",62,35592,0
1224,"private",78,21694,0
1225,"private",22,20689,1
1226,"private",80,25932,NA
1227,"private",73,65836,0
1228,"private",64,10089,0
1229,"private",84,40618,NA
1230,"private",6,72602,0
1231,"private",13,22929,0
1232,"private",22,70468,NA
1233,"private",11,35121,0
1234,"private",8,70270,0
1235,"private",23,21349,NA
1236,"private",13,41665,NA
1237,"private",12,25938,0
1238,"private",32,35939,1
1239,"private",15,72659,0
1240,"private",18,72990,0
1241,"private",35,39949,NA
1242,"private",26,10188,0
1243,"private",49,21186,1
1244,"private",12,50787,NA
1245,"private",20,85448,0
1246,"private",22,21792,0
1247,"private",25,35126,0
1248,"private",17,80137,0
1249,"private",13,85999,NA
1250,"private",30,11620,1
1251,"private",23,70674,0
1252,"private",28,20067,1
1253,"private",16,21173,NA
1254,"private",28,21064,0
1255,"private",38,55481,1
1256,"private",30,22276,0
1257,"private",34,70209,1
1258,"private",27,75790,NA
1259,"private",31,25491,0
1260,"private",26,39745,0
1261,"private",29,50317,NA
1262,"private",34,21973,0
1263,"private",30,70138,0
1264,"private",23,80303,1
1265,"private",29,35952,NA
1266,"private",35,41514,0
1267,"private",27,80961,0
1268,"private",30,35984,1
1269,"private",41,30345,0
1270,"private",41,70130,0
1271,"private",33,80741,0
1272,"private",41,22088,0
1273,"private",36,22449,NA
1274,"private",34,11731,0
1275,"private",53,21460,0
1276,"private",38,22525,NA
1277,"private",51,20259,NA
1278,"private",46,11212,0
1279,"private",42,39497,1
1280,"private",37,39120,NA
1281,"private",45,21394,0
1282,"private",47,25618,0
1283,"private",50,90587,NA
1284,"private",58,41336,0
1285,"private",60,63252,NA
1286,"private",41,10580,0
1287,"private",42,85577,0
1288,"private",32,55549,NA
1289,"private",58,62005,0
1290,"private",54,25790,0
1291,"private",60,70194,NA
1292,"private",59,85304,0
1293,"private",48,40045,1
1294,"private",66,50638,NA
1295,"private",50,63320,0
1296,"private",44,10203,0
1297,"private",68,40728,0
1298,"private",52,21424,0
1299,"private",56,72548,NA
1300,"private",65,55081,0
1301,"private",48,90517,1
1302,"private",76,22309,NA
1303,"private",12,20675,1
1304,"private",27,80941,1
1305,"private",59,80070,0
1306,"private",14,25769,1
1307,"private",63,11255,0
1308,"private",72,30485,0
1309,"private",67,75886,0
1310,"private",19,55398,1
1311,"private",72,60663,0
1312,"private",56,39547,NA
1313,"private",60,60321,NA
1314,"private",79,11798,0
1315,"private",84,35140,0
1316,"private",74,90271,0
1317,"private",58,85641,NA
1318,"private",78,58101,NA
1319,"private",72,97070,0
1320,"private",87,39251,0
1321,"private",84,21589,0
1322,"private",30,50060,1
1323,"private",78,22034,0
1324,"private",8,50740,NA
1325,"private",14,97144,0
1326,"private",10,40132,0
1327,"private",18,70788,0
1328,"private",14,41157,0
1329,"private",19,41255,0
1330,"private",30,85803,1
1331,"private",23,62071,NA
1332,"private",15,11363,0
1333,"private",32,75102,1
1334,"private",16,39966,0
1335,"private",21,40998,0
1336,"private",24,85795,NA
1337,"private",27,75290,NA
1338,"private",18,62601,NA
1339,"private",20,60371,NA
1340,"private",28,55260,0
1341,"private",30,35835,0
1342,"private",23,90878,0
1343,"private",32,20345,NA
1344,"private",33,55095,NA
1345,"private",28,41594,NA
1346,"private",31,22303,0
1347,"private",31,62611,0
1348,"private",30,20895,0
1349,"private",26,63969,1
1350,"private",41,75025,NA
1351,"private",28,75573,0
1352,"private",32,65610,0
1353,"private",39,70139,0
1354,"private",38,10152,0
1355,"private",37,72110,NA
1356,"private",38,22663,0
1357,"private",38,70845,NA
1358,"private",29,90301,1
1359,"private",43,63564,NA
1360,"private",47,63286,NA
1361,"private",50,22975,0
1362,"private",40,35787,0
1363,"private",34,85628,1
1364,"private",34,80653,1
1365,"private",35,22136,NA
1366,"private",40,70605,1
1367,"private",55,20037,0
1368,"private",56,62968,0
1369,"private",51,55857,0
1370,"private",45,75419,0
1371,"private",47,41001,0
1372,"private",45,90288,NA
1373,"private",47,75895,0
1374,"private",42,25673,0
1375,"private",57,75923,0
1376,"private",47,65738,NA
1377,"private",78,35076,0
1378,"private",44,20069,NA
1379,"private",61,10214,0
1380,"private",31,11830,1
1381,"private",52,22284,0
1382,"private",63,62569,0
1383,"private",67,65049,0
1384,"private",45,72480,0
1385,"private",60,35226,NA
1386,"private",60,63910,0
1387,"private",60,30713,0
1388,"private",61,25218,0
1389,"private",66,75515,0
1390,"private",27,50564,1
1391,"private",57,85619,0
1392,"private",69,10078,NA
1393,"private",31,58912,1
1394,"private",64,20833,0
1395,"private",38,90097,1
1396,"private",75,10943,0
1397,"private",81,21875,0
1398,"private",85,60987,0
1399,"private",84,41813,0
1400,"private",76,25489,NA
1401,"private",77,72797,0
1402,"private",70,40849,0
1403,"private",36,10036,1
1404,"private",75,75548,0
1405,"private",39,63234,1
1406,"private",69,62363,0
1407,"private",79,10394,0
1408,"private",85,50904,0
1409,"private",11,39656,NA
1410,"private",13,90914,NA
1411,"private",9,39834,0
1412,"private",12,25007,0
1413,"private",31,72782,NA
1414,"private",28,11718,1
1415,"private",15,10432,0
1416,"private",8,55732,NA
1417,"private",17,41794,0
1418,"private",30,55480,1
1419,"private",37,35395,1
1420,"private",7,80089,NA
1421,"private",20,11818,1
1422,"private",17,50775,NA
1423,"private",14,21418,NA
1424,"private",17,11518,1
1425,"private",16,10186,1
1426,"private",17,40986,0
1427,"private",25,97249,0
1428,"private",20,20022,NA
1429,"private",25,90745,0
1430,"private",20,70952,NA
1431,"private",24,80279,0
1432,"private",27,90596,0
1433,"private",28,30947,0
1434,"private",37,90648,0
1435,"private",23,30188,NA
1436,"private",29,97290,NA
1437,"private",27,41788,0
1438,"private",24,10307,1
1439,"private",32,21454,1
1440,"private",26,39802,NA
1441,"private",22,80361,NA
1442,"private",35,97848,0
1443,"private",35,75696,NA
1444,"private",25,85568,0
1445,"private",21,25067,1
1446,"private",39,41458,0
1447,"private",35,41144,0
1448,"private",35,10107,1
1449,"private",41,97741,0
1450,"private",40,65645,0
1451,"private",34,11193,0
1452,"private",22,50301,NA
1453,"private",47,11614,0
1454,"private",43,55972,NA
1455,"private",36,72127,0
1456,"private",39,97783,NA
1457,"private",34,22893,0
1458,"private",42,60192,0
1459,"private",52,72634,0
1460,"private",44,65936,0
1461,"private",42,20266,0
1462,"private",34,40411,0
1463,"private",51,35264,0
1464,"private",56,10738,NA
1465,"private",55,80502,0
1466,"private",31,21886,1
1467,"private",50,72564,0
1468,"private",51,62440,NA
1469,"private",61,58922,0
1470,"private",60,75447,0
1471,"private",32,10375,1
1472,"private",57,55711,0
1473,"private",56,11405,0
1474,"private",55,30683,0
1475,"private",32,55381,1
1476,"private",48,85296,0
1477,"private",64,70125,0
1478,"private",52,25264,NA
1479,"private",32,20539,NA
1480,"private",46,20466,0
1481,"private",63,50521,0
1482,"private",64,35340,0
1483,"private",67,25632,0
1484,"private",29,10332,1
1485,"private",74,70178,NA
1486,"private",69,62430,0
1487,"private",78,72100,0
1488,"private",68,41800,NA
1489,"private",68,22374,NA
1490,"private",31,41683,1
1491,"private",62,40706,0
1492,"private",36,80822,1
1493,"private",71,80068,0
1494,"private",82,10255,0
1495,"private",66,75344,0
1496,"private",39,41173,1
1497,"private",54,21496,0
1498,"private",82,62316,0
1499,"private",76,63364,0
1500,"private",76,39895,NA
1501,"private",87,70710,0
1502,"private",74,58479,0
1503,"private",10,63789,0
1504,"private",29,70983,NA
1505,"private",16,60294,0
1506,"private",44,72276,1
1507,"private",10,62036,NA
1508,"private",7,39103,NA
1509,"private",10,50208,0
1510,"private",16,30085,0
1511,"private",41,72814,1
1512,"private",16,30954,NA
1513,"private",18,21437,0
1514,"private",48,10355,1
1515,"private",15,20753,NA
1516,"private",14,75005,0
1517,"private",23,55041,1
1518,"private",15,58387,1
1519,"private",17,90229,1
1520,"private",17,60518,NA
1521,"private",19,58602,0
1522,"private",16,10571,1
1523,"private",28,90087,0
1524,"private",21,25433,0
1525,"private",29,62443,NA
1526,"private",17,72502,0
1527,"private",34,40579,0
1528,"private",29,11321,0
1529,"private",33,70067,0
1530,"private",36,62543,0
1531,"private",19,70423,1
1532,"private",19,70916,0
1533,"private",32,90075,0
1534,"private",23,11423,1
1535,"private",29,90402,0
1536,"private",31,97132,1
1537,"private",28,50388,0
1538,"private",25,72859,0
1539,"private",39,41263,NA
1540,"private",26,41398,NA
1541,"private",24,39560,0
1542,"private",34,62030,0
1543,"private",44,40624,NA
1544,"private",22,25354,0
1545,"private",46,65175,NA
1546,"private",32,21101,0
1547,"private",29,10946,NA
1548,"private",26,85255,1
1549,"private",30,10168,1
1550,"private",30,25443,0
1551,"private",48,35021,0
1552,"private",48,22493,0
1553,"private",48,11090,0
1554,"private",44,55338,0
1555,"private",46,55184,0
1556,"private",23,55150,1
1557,"private",43,55424,0
1558,"private",46,60875,0
1559,"private",56,62158,NA
1560,"private",27,40485,1
1561,"private",46,58539,0
1562,"private",27,85693,1
1563,"private",47,63941,0
1564,"private",52,10892,0
1565,"private",64,62862,NA
1566,"private",59,80005,0
1567,"private",52,40832,NA
1568,"private",37,50707,1
1569,"private",47,10539,0
1570,"private",58,65761,0
1571,"private",57,65748,0
1572,"private",67,10521,NA
1573,"private",50,75871,0
1574,"private",62,90234,0
1575,"private",58,35008,0
1576,"private",57,10455,0
1577,"private",53,11038,0
1578,"private",60,60155,0
1579,"private",23,80711,1
1580,"private",62,22253,NA
1581,"private",89,25176,NA
1582,"private",59,50391,0
1583,"private",44,97924,1
1584,"private",33,50371,NA
1585,"private",64,30114,0
1586,"private",79,30905,0
1587,"private",55,25939,0
1588,"private",89,60716,0
1589,"private",79,21648,0
1590,"private",76,20549,NA
1591,"private",77,39255,0
1592,"private",45,20865,1
1593,"private",84,80274,0
1594,"private",42,60019,1
1595,"private",35,39848,1
1596,"private",82,85127,NA
1597,"private",85,65005,0
1598,"private",97,40912,0
1599,"private",85,22383,0
1600,"private",13,97850,0
1601,"private",32,50949,NA
1602,"private",13,63819,0
1603,"private",15,22213,0
1604,"private",15,70642,0
1605,"private",18,63114,0
1606,"private",22,20177,NA
1607,"private",13,30604,0
1608,"private",15,30938,0
1609,"private",16,39169,NA
1610,"private",17,58534,NA
1611,"private",17,75502,NA
1612,"private",17,85928,NA
1613,"private",18,60474,NA
1614,"private",18,65820,0
1615,"private",27,50543,0
1616,"private",19,60836,NA
1617,"private",31,80652,0
1618,"private",23,40377,1
1619,"private",31,41652,0
1620,"private",26,41253,0
1621,"private",40,70684,NA
1622,"private",31,21839,0
1623,"private",25,60157,NA
1624,"private",22,21332,0
1625,"private",28,10706,NA
1626,"private",36,25736,NA
1627,"private",32,85026,NA
1628,"private",40,72008,NA
1629,"private",35,39991,0
1630,"private",20,70318,NA
1631,"private",34,20765,NA
1632,"private",40,25894,0
1633,"private",43,20286,0
1634,"private",43,72111,NA
1635,"private",37,60535,NA
1636,"private",38,85685,0
1637,"private",45,22892,NA
1638,"private",46,63448,0
1639,"private",24,65504,1
1640,"private",21,35544,1
1641,"private",47,40698,NA
1642,"private",54,11027,0
1643,"private",60,75521,0
1644,"private",50,41094,0
1645,"private",49,85105,NA
1646,"private",50,39368,NA
1647,"private",52,11398,0
1648,"private",53,80861,0
1649,"private",42,72866,NA
1650,"private",47,50817,0
1651,"private",49,35894,0
1652,"private",63,80578,0
1653,"private",54,75819,NA
1654,"private",54,90034,0
1655,"private",29,90711,1
1656,"private",48,11294,0
1657,"private",31,35647,NA
1658,"private",20,41598,1
1659,"private",55,10999,0
1660,"private",58,25128,NA
1661,"private",56,35799,0
1662,"private",72,11136,0
1663,"private",69,40057,0
1664,"private",30,25013,NA
1665,"private",63,50539,0
1666,"private",77,58992,0
1667,"private",30,58307,1
1668,"private",65,25532,0
1669,"private",63,30864,0
1670,"private",59,22348,NA
1671,"private",71,63854,NA
1672,"private",84,72798,0
1673,"private",72,80411,0
1674,"private",29,39499,1
1675,"private",67,10130,0
1676,"private",73,25319,0
1677,"private",76,80738,0
1678,"private",68,70358,0
1679,"private",73,75781,0
1680,"private",77,11993,0
1681,"private",83,85077,NA
1682,"private",76,55343,0
1683,"private",67,97030,0
1684,"private",72,62336,NA
1685,"private",9,55590,0
1686,"private",46,58715,1
1687,"private",10,97441,0
1688,"private",42,70445,NA
1689,"private",17,62026,0
1690,"private",34,10331,1
1691,"private",23,25579,0
1692,"private",24,80504,0
1693,"private",35,55918,NA
1694,"private",5,30628,0
1695,"private",14,25946,0
1696,"private",11,39359,0
1697,"private",16,90172,0
1698,"private",22,11971,0
1699,"private",15,25127,0
1700,"private",23,11706,0
1701,"private",26,50709,NA
1702,"private",34,80878,1
1703,"private",22,55423,0
1704,"private",28,22763,0
1705,"private",15,41869,0
1706,"private",26,63302,0
1707,"private",29,97125,0
1708,"private",36,90888,0
1709,"private",33,22521,0
1710,"private",31,63195,NA
1711,"private",23,39018,NA
1712,"private",23,25410,1
1713,"private",35,63955,1
1714,"private",41,58961,1
1715,"private",24,65832,0
1716,"private",41,35753,1
1717,"private",30,40499,0
1718,"private",33,50473,NA
1719,"private",31,80119,0
1720,"private",47,63496,1
1721,"private",13,58371,NA
1722,"private",41,63620,NA
1723,"private",27,50776,NA
1724,"private",44,80913,0
1725,"private",35,75130,0
1726,"private",49,40419,0
1727,"private",38,90856,0
1728,"private",13,58802,1
1729,"private",22,80172,1
1730,"private",50,40089,0
1731,"private",49,22853,0
1732,"private",27,70720,1
1733,"private",50,63571,0
1734,"private",36,72854,NA
1735,"private",37,60453,0
1736,"private",45,30686,NA
1737,"private",52,72620,NA
1738,"private",56,40825,0
1739,"private",40,39196,0
1740,"private",47,85371,0
1741,"private",49,63457,0
1742,"private",22,21643,1
1743,"private",60,10956,0
1744,"private",62,35879,0
1745,"private",41,21932,0
1746,"private",52,72180,0
1747,"private",63,63973,NA
1748,"private",51,62273,0
1749,"private",16,11259,1
1750,"private",69,85152,NA
1751,"private",52,39070,NA
1752,"private",21,35037,1
1753,"private",61,90879,0
1754,"private",30,40912,1
