"id","tx","date"
808,1590.14,"2023-10-25"
808,1189.25,"2023-10-25"
809,185.21,"2023-10-25"
809,56.77,"2023-10-25"
810,425.77,"2023-10-25"
812,83.35,"2023-10-25"
813,136.78,"2023-10-25"
814,502.35,"2023-10-25"
814,2144.09,"2023-10-25"
815,1820.18,"2023-10-25"
815,801.88,"2023-10-25"
819,21.55,"2023-10-25"
820,179.44,"2023-10-25"
821,233.95,"2023-10-25"
822,2210.63,"2023-10-25"
823,3434.14,"2023-10-25"
824,602.15,"2023-10-25"
824,653.22,"2023-10-25"
824,380.37,"2023-10-25"
824,3222.29,"2023-10-25"
825,747.65,"2023-10-25"
825,533.13,"2023-10-25"
827,151.87,"2023-10-25"
830,125.55,"2023-10-25"
830,80.5,"2023-10-25"
832,1120.44,"2023-10-25"
832,74.78,"2023-10-25"
833,579.18,"2023-10-25"
834,426.52,"2023-10-25"
834,1439.4,"2023-10-25"
835,1329.32,"2023-10-25"
836,171.03,"2023-10-25"
837,81.55,"2023-10-25"
838,344.57,"2023-10-25"
841,115.03,"2023-10-25"
841,85.94,"2023-10-25"
841,92.83,"2023-10-25"
842,933.04,"2023-10-25"
842,410.94,"2023-10-25"
842,21.15,"2023-10-25"
843,128.28,"2023-10-25"
845,216.97,"2023-10-25"
847,145.75,"2023-10-25"
847,191.24,"2023-10-25"
849,156.45,"2023-10-25"
851,458.44,"2023-10-25"
852,115.79,"2023-10-25"
852,102.72,"2023-10-25"
853,493.28,"2023-10-25"
853,644.92,"2023-10-25"
853,128.69,"2023-10-25"
853,172.38,"2023-10-25"
853,96.18,"2023-10-25"
854,1288.63,"2023-10-25"
855,2349.45,"2023-10-25"
855,987.01,"2023-10-25"
856,298.97,"2023-10-25"
857,242.23,"2023-10-25"
857,122.93,"2023-10-25"
857,28.71,"2023-10-25"
860,521.22,"2023-10-25"
860,284.87,"2023-10-25"
860,146.7,"2023-10-25"
861,706.28,"2023-10-25"
863,354.44,"2023-10-25"
864,519.06,"2023-10-25"
865,341.16,"2023-10-25"
866,250.25,"2023-10-25"
869,122.01,"2023-10-25"
870,37.29,"2023-10-25"
873,927.13,"2023-10-25"
873,191.59,"2023-10-25"
874,1570.35,"2023-10-25"
875,269.16,"2023-10-25"
875,124.3,"2023-10-25"
875,225.36,"2023-10-25"
876,59.46,"2023-10-25"
876,438.15,"2023-10-25"
878,1870.51,"2023-10-25"
878,509.58,"2023-10-25"
879,8779.18,"2023-10-25"
879,1340.66,"2023-10-25"
879,1181.95,"2023-10-25"
880,510.37,"2023-10-25"
882,255.5,"2023-10-25"
882,343.39,"2023-10-25"
882,134.64,"2023-10-25"
883,153.77,"2023-10-25"
885,226.31,"2023-10-25"
885,184.08,"2023-10-25"
886,383.54,"2023-10-25"
886,120.31,"2023-10-25"
886,69.26,"2023-10-25"
887,675.19,"2023-10-25"
891,544.18,"2023-10-25"
892,1743.71,"2023-10-25"
892,203.29,"2023-10-25"
893,80.56,"2023-10-25"
894,3114.59,"2023-10-25"
894,303.06,"2023-10-25"
895,393.45,"2023-10-25"
895,299.36,"2023-10-25"
896,37.71,"2023-10-25"
896,368.33,"2023-10-25"
898,57.32,"2023-10-25"
900,343.94,"2023-10-25"
900,50.5,"2023-10-25"
901,149.11,"2023-10-25"
901,261.53,"2023-10-25"
901,111.07,"2023-10-25"
902,134.37,"2023-10-25"
903,301.23,"2023-10-25"
903,349.03,"2023-10-25"
904,1133.33,"2023-10-25"
904,4187.03,"2023-10-25"
905,178.23,"2023-10-25"
905,753.92,"2023-10-25"
906,2312.79,"2023-10-25"
907,200.01,"2023-10-25"
907,176.9,"2023-10-25"
908,60.26,"2023-10-25"
908,439.79,"2023-10-25"
908,460.49,"2023-10-25"
909,102.84,"2023-10-25"
909,51.11,"2023-10-25"
913,170.87,"2023-10-25"
913,506.58,"2023-10-25"
914,860.53,"2023-10-25"
915,752.83,"2023-10-25"
916,177.54,"2023-10-25"
916,1110.57,"2023-10-25"
916,133.81,"2023-10-25"
916,72.9,"2023-10-25"
917,2376.21,"2023-10-25"
917,18073.36,"2023-10-25"
918,70.98,"2023-10-25"
919,107.56,"2023-10-25"
920,1616.7,"2023-10-25"
921,168.2,"2023-10-25"
921,107.47,"2023-10-25"
923,263.69,"2023-10-25"
924,88.94,"2023-10-25"
924,149.82,"2023-10-25"
925,354.4,"2023-10-25"
925,205.69,"2023-10-25"
926,429.81,"2023-10-25"
926,53.67,"2023-10-25"
927,70.86,"2023-10-25"
928,143.58,"2023-10-25"
929,102.44,"2023-10-25"
930,209.44,"2023-10-25"
930,435.03,"2023-10-25"
931,146.87,"2023-10-25"
931,32.47,"2023-10-25"
933,128.04,"2023-10-25"
933,44.71,"2023-10-25"
934,123.32,"2023-10-25"
935,40.37,"2023-10-25"
935,21.25,"2023-10-25"
935,384.01,"2023-10-25"
937,202.36,"2023-10-25"
938,48.64,"2023-10-25"
938,37.96,"2023-10-25"
939,47.11,"2023-10-25"
939,94.05,"2023-10-25"
941,656.49,"2023-10-25"
941,288.6,"2023-10-25"
941,75.8,"2023-10-25"
941,524.95,"2023-10-25"
942,292.51,"2023-10-25"
943,809.11,"2023-10-25"
944,120.6,"2023-10-25"
947,654.54,"2023-10-25"
948,112.96,"2023-10-25"
949,155.36,"2023-10-25"
951,97.17,"2023-10-25"
953,1733.28,"2023-10-25"
953,467.11,"2023-10-25"
953,362.17,"2023-10-25"
955,66.22,"2023-10-25"
956,885.05,"2023-10-25"
956,192.46,"2023-10-25"
956,423.41,"2023-10-25"
957,78.45,"2023-10-25"
959,1005.04,"2023-10-25"
960,175.54,"2023-10-25"
961,140.24,"2023-10-25"
962,350.15,"2023-10-25"
962,540.71,"2023-10-25"
963,75.53,"2023-10-25"
965,357.96,"2023-10-25"
965,997.59,"2023-10-25"
965,155.97,"2023-10-25"
966,2053.11,"2023-10-25"
967,186.09,"2023-10-25"
969,1159.45,"2023-10-25"
969,1882.67,"2023-10-25"
970,148.2,"2023-10-25"
971,69.14,"2023-10-25"
971,150.91,"2023-10-25"
973,512.5,"2023-10-25"
973,268.35,"2023-10-25"
975,288.14,"2023-10-25"
976,136.93,"2023-10-25"
977,269.85,"2023-10-25"
977,20.4,"2023-10-25"
977,144.93,"2023-10-25"
979,35.69,"2023-10-25"
980,111.09,"2023-10-25"
981,99.7,"2023-10-25"
981,1436.53,"2023-10-25"
982,77,"2023-10-25"
983,98.01,"2023-10-25"
983,549.49,"2023-10-25"
983,360.3,"2023-10-25"
984,111.84,"2023-10-25"
985,31,"2023-10-25"
985,539.57,"2023-10-25"
985,160.84,"2023-10-25"
986,567.03,"2023-10-25"
986,669.86,"2023-10-25"
990,81.77,"2023-10-25"
993,42.04,"2023-10-25"
994,432.05,"2023-10-25"
995,502.66,"2023-10-25"
996,57.17,"2023-10-25"
996,117.63,"2023-10-25"
997,2480.28,"2023-10-25"
997,2292.38,"2023-10-25"
998,160.27,"2023-10-25"
999,679.27,"2023-10-25"
1002,1357.35,"2023-10-25"
1004,3252.94,"2023-10-25"
1004,468.87,"2023-10-25"
1005,95.54,"2023-10-25"
1005,114.31,"2023-10-25"
1006,378.12,"2023-10-25"
1007,49.76,"2023-10-25"
1007,104.5,"2023-10-25"
1008,850.22,"2023-10-25"
1010,472.56,"2023-10-25"
1011,309.48,"2023-10-25"
1011,3140.99,"2023-10-25"
1012,710.32,"2023-10-25"
1012,669.06,"2023-10-25"
1014,2522.73,"2023-10-25"
1016,2971.23,"2023-10-25"
1016,579.53,"2023-10-25"
1017,399.47,"2023-10-25"
1018,59.11,"2023-10-25"
1019,392.14,"2023-10-25"
1020,155.18,"2023-10-25"
1021,73.55,"2023-10-25"
1022,465.91,"2023-10-25"
1022,258.59,"2023-10-25"
1023,65.82,"2023-10-25"
1024,3346.92,"2023-10-25"
1025,855.6,"2023-10-25"
1025,1973.7,"2023-10-25"
1027,2921.04,"2023-10-25"
1027,701.06,"2023-10-25"
1028,199.72,"2023-10-25"
1030,178.08,"2023-10-25"
1032,110.04,"2023-10-25"
1033,20.99,"2023-10-25"
1035,115.26,"2023-10-25"
1036,250.22,"2023-10-25"
1038,454.67,"2023-10-25"
1039,3830.68,"2023-10-25"
1040,4156,"2023-10-25"
1041,125.75,"2023-10-25"
1041,108.88,"2023-10-25"
1042,99.74,"2023-10-25"
1042,455.82,"2023-10-25"
1043,88.95,"2023-10-25"
1044,196.48,"2023-10-25"
1047,2850.14,"2023-10-25"
1049,2794.93,"2023-10-25"
1049,2352.49,"2023-10-25"
1049,1282.58,"2023-10-25"
1050,51.41,"2023-10-25"
1050,125.09,"2023-10-25"
1050,70.07,"2023-10-25"
1050,189.65,"2023-10-25"
1051,176.06,"2023-10-25"
1051,121.85,"2023-10-25"
1052,2127.38,"2023-10-25"
1052,5101.71,"2023-10-25"
1053,184.12,"2023-10-25"
1053,299.2,"2023-10-25"
1053,62.43,"2023-10-25"
1054,139.58,"2023-10-25"
1055,210.46,"2023-10-25"
1057,245.44,"2023-10-25"
1060,259.63,"2023-10-25"
1060,210.32,"2023-10-25"
1061,340.92,"2023-10-25"
1061,94.98,"2023-10-25"
1063,243.77,"2023-10-25"
1064,38.64,"2023-10-25"
1066,382.88,"2023-10-25"
1067,304.2,"2023-10-25"
1069,155.03,"2023-10-25"
1069,881.01,"2023-10-25"
1069,94.15,"2023-10-25"
1070,957.96,"2023-10-25"
1070,541.09,"2023-10-25"
1071,1572.49,"2023-10-25"
1071,626.28,"2023-10-25"
1072,340.5,"2023-10-25"
1072,284.77,"2023-10-25"
1073,1938.84,"2023-10-25"
1073,2695.59,"2023-10-25"
1074,336.7,"2023-10-25"
1074,521.25,"2023-10-25"
1075,1097.19,"2023-10-25"
1076,928.7,"2023-10-25"
1079,158.27,"2023-10-25"
1080,42.2,"2023-10-25"
1081,7686.09,"2023-10-25"
1084,36.45,"2023-10-25"
1085,187.12,"2023-10-25"
1085,77.1,"2023-10-25"
1089,584.74,"2023-10-25"
1089,307.6,"2023-10-25"
1090,76.3,"2023-10-25"
1091,775.21,"2023-10-25"
1091,331.94,"2023-10-25"
1091,536.37,"2023-10-25"
1095,389.49,"2023-10-25"
1095,94.26,"2023-10-25"
1096,226.63,"2023-10-25"
1096,13.86,"2023-10-25"
1097,121.99,"2023-10-25"
1097,404.02,"2023-10-25"
1097,480.1,"2023-10-25"
1097,314.09,"2023-10-25"
1098,252.13,"2023-10-25"
1101,402.83,"2023-10-25"
1101,75.34,"2023-10-25"
1102,94.47,"2023-10-25"
1102,74.45,"2023-10-25"
1104,216.27,"2023-10-25"
1104,161.97,"2023-10-25"
1105,247.47,"2023-10-25"
1105,246.73,"2023-10-25"
1106,3779.37,"2023-10-25"
1107,879.46,"2023-10-25"
1108,44.68,"2023-10-25"
1108,255.57,"2023-10-25"
1108,90.08,"2023-10-25"
1109,624.84,"2023-10-25"
1109,306.76,"2023-10-25"
1109,501.86,"2023-10-25"
1110,48.48,"2023-10-25"
1112,209.08,"2023-10-25"
1112,966.11,"2023-10-25"
1113,193.29,"2023-10-25"
1113,169.77,"2023-10-25"
1114,133.84,"2023-10-25"
1115,101.46,"2023-10-25"
1117,374.82,"2023-10-25"
1118,103.69,"2023-10-25"
1118,128.37,"2023-10-25"
1118,41.04,"2023-10-25"
1119,2533.03,"2023-10-25"
1120,295.22,"2023-10-25"
1123,61.56,"2023-10-25"
1123,946.91,"2023-10-25"
1126,4845.05,"2023-10-25"
1127,257.46,"2023-10-25"
1127,194.18,"2023-10-25"
1127,68.08,"2023-10-25"
1128,91.1,"2023-10-25"
1130,391.44,"2023-10-25"
1131,163.59,"2023-10-25"
1132,138.16,"2023-10-25"
1132,411.35,"2023-10-25"
1133,254.8,"2023-10-25"
1133,137.49,"2023-10-25"
1134,1377.47,"2023-10-25"
1135,40.61,"2023-10-25"
1136,202.53,"2023-10-25"
1136,1395.02,"2023-10-25"
1137,124.32,"2023-10-25"
1138,122.53,"2023-10-25"
1139,953.31,"2023-10-25"
1141,366.62,"2023-10-25"
1141,657.27,"2023-10-25"
1142,2131.04,"2023-10-25"
1144,249.6,"2023-10-25"
1144,329.98,"2023-10-25"
1144,70.41,"2023-10-25"
1146,203.67,"2023-10-25"
1147,240.61,"2023-10-25"
1148,1336.28,"2023-10-25"
1148,486.96,"2023-10-25"
1151,838.11,"2023-10-25"
1151,172.97,"2023-10-25"
1151,70.33,"2023-10-25"
1152,68.32,"2023-10-25"
1153,48.99,"2023-10-25"
1153,29.5,"2023-10-25"
1154,114.63,"2023-10-25"
1154,103.34,"2023-10-25"
1154,689.57,"2023-10-25"
1155,43.78,"2023-10-25"
1156,194.69,"2023-10-25"
1158,110.4,"2023-10-25"
1158,326.8,"2023-10-25"
1159,331.46,"2023-10-25"
1161,559.35,"2023-10-25"
1163,137.5,"2023-10-25"
1167,137.8,"2023-10-25"
1167,59.71,"2023-10-25"
1170,1916.23,"2023-10-25"
1170,1182.85,"2023-10-25"
1170,889.49,"2023-10-25"
1170,615.71,"2023-10-25"
1171,182.21,"2023-10-25"
1172,235.42,"2023-10-25"
1173,80.98,"2023-10-25"
1174,827.22,"2023-10-25"
1174,52.31,"2023-10-25"
1174,138.22,"2023-10-25"
1176,88.98,"2023-10-25"
1177,369.54,"2023-10-25"
1177,479.14,"2023-10-25"
1178,13.98,"2023-10-25"
1180,86.98,"2023-10-25"
1183,179.88,"2023-10-25"
1184,991.6,"2023-10-25"
1184,181.62,"2023-10-25"
1185,276.53,"2023-10-25"
1185,181.3,"2023-10-25"
1187,32.69,"2023-10-25"
1188,242,"2023-10-25"
1188,2849.74,"2023-10-25"
1189,325.06,"2023-10-25"
1189,109.08,"2023-10-25"
1190,35.96,"2023-10-25"
1192,652.43,"2023-10-25"
1192,131.96,"2023-10-25"
1193,269.84,"2023-10-25"
1193,800.35,"2023-10-25"
1194,68.95,"2023-10-25"
1194,44.38,"2023-10-25"
1197,1080.01,"2023-10-25"
1197,92.69,"2023-10-25"
1199,931.68,"2023-10-25"
1199,97.36,"2023-10-25"
1199,237.89,"2023-10-25"
1200,289.56,"2023-10-25"
1201,55.07,"2023-10-25"
1201,85.52,"2023-10-25"
1202,1005.55,"2023-10-25"
1202,151.9,"2023-10-25"
1203,541.79,"2023-10-25"
1204,30.2,"2023-10-25"
1205,455.27,"2023-10-25"
1206,1092.78,"2023-10-25"
1206,1240.69,"2023-10-25"
1206,864.53,"2023-10-25"
1206,1375.76,"2023-10-25"
1209,191.15,"2023-10-25"
1209,27.88,"2023-10-25"
1210,76.14,"2023-10-25"
1211,263.53,"2023-10-25"
1212,140.23,"2023-10-25"
1212,175.83,"2023-10-25"
1212,117.49,"2023-10-25"
1212,535.65,"2023-10-25"
1212,158.73,"2023-10-25"
1214,141.16,"2023-10-25"
1216,2747.59,"2023-10-25"
1216,13692.45,"2023-10-25"
1217,258.79,"2023-10-25"
1218,484.06,"2023-10-25"
1218,66.48,"2023-10-25"
1220,163.07,"2023-10-25"
1220,92.5,"2023-10-25"
1220,370.59,"2023-10-25"
1221,1474.88,"2023-10-25"
1222,292.67,"2023-10-25"
1224,2286.17,"2023-10-25"
1224,81.04,"2023-10-25"
1225,2040.46,"2023-10-25"
1225,419.37,"2023-10-25"
1225,565.03,"2023-10-25"
1227,464.09,"2023-10-25"
1229,158.49,"2023-10-25"
1229,245.17,"2023-10-25"
1230,83.71,"2023-10-25"
1232,1949.57,"2023-10-25"
1234,56.17,"2023-10-25"
1238,2119.65,"2023-10-25"
1239,72.42,"2023-10-25"
1239,131.43,"2023-10-25"
1239,117.5,"2023-10-25"
1240,228.06,"2023-10-25"
1242,124.09,"2023-10-25"
1243,455.03,"2023-10-25"
1243,2198.66,"2023-10-25"
1244,333.14,"2023-10-25"
1245,830.96,"2023-10-25"
1245,36.57,"2023-10-25"
1247,695.87,"2023-10-25"
1250,456.31,"2023-10-25"
1250,1054.12,"2023-10-25"
1251,58.86,"2023-10-25"
1251,911.24,"2023-10-25"
1252,1519.41,"2023-10-25"
1253,165.93,"2023-10-25"
1256,238.3,"2023-10-25"
1256,2678.03,"2023-10-25"
1259,84.12,"2023-10-25"
1259,253.8,"2023-10-25"
1259,178.72,"2023-10-25"
1259,192.42,"2023-10-25"
1260,504.07,"2023-10-25"
1262,224.81,"2023-10-25"
1265,1128.73,"2023-10-25"
1265,1674.48,"2023-10-25"
1267,84.72,"2023-10-25"
1268,10874.15,"2023-10-25"
1268,10709.44,"2023-10-25"
1268,751.9,"2023-10-25"
1270,30.57,"2023-10-25"
1270,1422.15,"2023-10-25"
1270,330.49,"2023-10-25"
1270,49.48,"2023-10-25"
1272,79.33,"2023-10-25"
1272,63.74,"2023-10-25"
1273,1455.09,"2023-10-25"
1274,121.54,"2023-10-25"
1275,641.92,"2023-10-25"
1275,1044.52,"2023-10-25"
1276,417.95,"2023-10-25"
1277,1192.47,"2023-10-25"
1277,3724.47,"2023-10-25"
1278,90.85,"2023-10-25"
1280,85.07,"2023-10-25"
1282,165.92,"2023-10-25"
1282,134.5,"2023-10-25"
1283,75.04,"2023-10-25"
1284,217.26,"2023-10-25"
1284,80.23,"2023-10-25"
1285,473.32,"2023-10-25"
1287,112.78,"2023-10-25"
1287,111.69,"2023-10-25"
1288,143.48,"2023-10-25"
1290,621.47,"2023-10-25"
1291,331.39,"2023-10-25"
1291,258.9,"2023-10-25"
1292,745.51,"2023-10-25"
1294,78.32,"2023-10-25"
1294,729.13,"2023-10-25"
1294,233.66,"2023-10-25"
1295,39.06,"2023-10-25"
1297,94.65,"2023-10-25"
1297,118.24,"2023-10-25"
1298,707.34,"2023-10-25"
1298,21,"2023-10-25"
1299,115.36,"2023-10-25"
1299,62.18,"2023-10-25"
1300,249.05,"2023-10-25"
1302,162.5,"2023-10-25"
1303,3252.98,"2023-10-25"
1304,3406.96,"2023-10-25"
1304,2579.1,"2023-10-25"
1305,1041.66,"2023-10-25"
1305,58.63,"2023-10-25"
1306,811.35,"2023-10-25"
1309,404.84,"2023-10-25"
1312,88,"2023-10-25"
1313,52.22,"2023-10-25"
1313,258.47,"2023-10-25"
1315,356.53,"2023-10-25"
1317,93.13,"2023-10-25"
1317,10.57,"2023-10-25"
1319,70.63,"2023-10-25"
1321,44.72,"2023-10-25"
1321,82.98,"2023-10-25"
1323,196.2,"2023-10-25"
1323,784.06,"2023-10-25"
1323,69.9,"2023-10-25"
1323,157.44,"2023-10-25"
1324,1378.68,"2023-10-25"
1324,12049.36,"2023-10-25"
1324,649.44,"2023-10-25"
1325,35.78,"2023-10-25"
1325,474.67,"2023-10-25"
1325,173.68,"2023-10-25"
1325,93.74,"2023-10-25"
1326,91.15,"2023-10-25"
1327,15.73,"2023-10-25"
1328,204.55,"2023-10-25"
1330,968.54,"2023-10-25"
1331,469.56,"2023-10-25"
1332,111.08,"2023-10-25"
1333,3241.6,"2023-10-25"
1334,207.09,"2023-10-25"
1335,340.5,"2023-10-25"
1337,31.03,"2023-10-25"
1337,504.11,"2023-10-25"
1338,332.49,"2023-10-25"
1338,565.19,"2023-10-25"
1339,1124.86,"2023-10-25"
1339,401.95,"2023-10-25"
1340,137.35,"2023-10-25"
1342,485.57,"2023-10-25"
1343,378.96,"2023-10-25"
1345,573.37,"2023-10-25"
1346,145.23,"2023-10-25"
1346,752.41,"2023-10-25"
1346,70.55,"2023-10-25"
1348,11.83,"2023-10-25"
1349,1437.99,"2023-10-25"
1350,164.03,"2023-10-25"
1356,84.69,"2023-10-25"
1358,1287.29,"2023-10-25"
1358,325.81,"2023-10-25"
1360,74.82,"2023-10-25"
1361,1173.73,"2023-10-25"
1361,13.61,"2023-10-25"
1363,2064.48,"2023-10-25"
1363,949.51,"2023-10-25"
1364,730.26,"2023-10-25"
1368,215.03,"2023-10-25"
1373,131.97,"2023-10-25"
1374,89.14,"2023-10-25"
1375,38.54,"2023-10-25"
1376,886.07,"2023-10-25"
1376,442.72,"2023-10-25"
1377,42.94,"2023-10-25"
1378,114.89,"2023-10-25"
1378,303.98,"2023-10-25"
1378,89.5,"2023-10-25"
1380,1381.44,"2023-10-25"
1381,195.07,"2023-10-25"
1382,882.75,"2023-10-25"
1383,79.1,"2023-10-25"
1383,373.39,"2023-10-25"
1385,99.1,"2023-10-25"
1385,136.05,"2023-10-25"
1385,170.67,"2023-10-25"
1388,226.8,"2023-10-25"
1388,184.73,"2023-10-25"
1391,97.44,"2023-10-25"
1391,155.71,"2023-10-25"
1391,203.12,"2023-10-25"
1391,239.54,"2023-10-25"
1392,40.15,"2023-10-25"
1393,1172.59,"2023-10-25"
1394,1288.1,"2023-10-25"
1395,774.03,"2023-10-25"
1396,161.01,"2023-10-25"
1396,413.72,"2023-10-25"
1397,51.28,"2023-10-25"
1398,54.42,"2023-10-25"
1404,510.37,"2023-10-25"
1406,400.77,"2023-10-25"
1406,70.82,"2023-10-25"
1407,777.46,"2023-10-25"
1408,601.48,"2023-10-25"
1408,1262.66,"2023-10-25"
1408,65.49,"2023-10-25"
1408,622.13,"2023-10-25"
1410,176.56,"2023-10-25"
1410,23.64,"2023-10-25"
1410,68.73,"2023-10-25"
1411,345.66,"2023-10-25"
1411,355.63,"2023-10-25"
1412,40.6,"2023-10-25"
1412,179.65,"2023-10-25"
1412,27.5,"2023-10-25"
1413,2741.77,"2023-10-25"
1416,276.61,"2023-10-25"
1416,969.97,"2023-10-25"
1417,134.87,"2023-10-25"
1419,2326.4,"2023-10-25"
1419,708.7,"2023-10-25"
1420,67.26,"2023-10-25"
1421,3186.74,"2023-10-25"
1421,3009.02,"2023-10-25"
1422,274.16,"2023-10-25"
1423,267.91,"2023-10-25"
1424,1830.09,"2023-10-25"
1424,2006.86,"2023-10-25"
1424,1610.86,"2023-10-25"
1425,309.76,"2023-10-25"
1427,22.16,"2023-10-25"
1428,370.67,"2023-10-25"
1428,4817.5,"2023-10-25"
1428,452,"2023-10-25"
1428,2523.93,"2023-10-25"
1429,360.93,"2023-10-25"
1429,195.26,"2023-10-25"
1429,224.59,"2023-10-25"
1430,2266.75,"2023-10-25"
1431,899.73,"2023-10-25"
1431,184.41,"2023-10-25"
1433,128.06,"2023-10-25"
1433,93.52,"2023-10-25"
1434,439.83,"2023-10-25"
1434,190.74,"2023-10-25"
1435,443.52,"2023-10-25"
1436,44.4,"2023-10-25"
1437,95.17,"2023-10-25"
1438,1035.46,"2023-10-25"
1438,2205.67,"2023-10-25"
1439,2247.42,"2023-10-25"
1440,125.78,"2023-10-25"
1442,276.3,"2023-10-25"
1442,69.23,"2023-10-25"
1444,1349.56,"2023-10-25"
1445,974.61,"2023-10-25"
1445,1144.22,"2023-10-25"
1446,107.51,"2023-10-25"
1446,56.69,"2023-10-25"
1448,2650.64,"2023-10-25"
1449,28.71,"2023-10-25"
1451,203.87,"2023-10-25"
1451,317.73,"2023-10-25"
1452,301.41,"2023-10-25"
1452,3812.29,"2023-10-25"
1453,115.78,"2023-10-25"
1453,362.68,"2023-10-25"
1455,25.61,"2023-10-25"
1456,132.68,"2023-10-25"
1456,187.59,"2023-10-25"
1458,56.97,"2023-10-25"
1458,551.56,"2023-10-25"
1459,241.51,"2023-10-25"
1459,167.3,"2023-10-25"
1461,184.98,"2023-10-25"
1461,146.65,"2023-10-25"
1461,302.55,"2023-10-25"
1462,219.11,"2023-10-25"
1462,850.67,"2023-10-25"
1463,115.4,"2023-10-25"
1463,419.57,"2023-10-25"
1466,1370.19,"2023-10-25"
1466,10337.26,"2023-10-25"
1467,167.37,"2023-10-25"
1467,185.11,"2023-10-25"
1467,114.43,"2023-10-25"
1469,20.74,"2023-10-25"
1470,21.54,"2023-10-25"
1471,1031.51,"2023-10-25"
1473,169.05,"2023-10-25"
1473,77.3,"2023-10-25"
1474,299.53,"2023-10-25"
1475,4351.98,"2023-10-25"
1476,838.5,"2023-10-25"
1477,22.68,"2023-10-25"
1478,352.84,"2023-10-25"
1478,404.57,"2023-10-25"
1478,313.9,"2023-10-25"
1478,484.95,"2023-10-25"
1478,135.47,"2023-10-25"
1478,117.71,"2023-10-25"
1479,3087.22,"2023-10-25"
1479,566.28,"2023-10-25"
1480,396.29,"2023-10-25"
1480,72.79,"2023-10-25"
1481,120.01,"2023-10-25"
1481,107.27,"2023-10-25"
1483,419.17,"2023-10-25"
1483,163.3,"2023-10-25"
1484,2603.99,"2023-10-25"
1484,16361.77,"2023-10-25"
1485,57.52,"2023-10-25"
1485,586.06,"2023-10-25"
1485,290.03,"2023-10-25"
1485,157.85,"2023-10-25"
1487,48.15,"2023-10-25"
1487,2700.14,"2023-10-25"
1488,31.23,"2023-10-25"
1489,172.6,"2023-10-25"
1489,1143.18,"2023-10-25"
1490,301.8,"2023-10-25"
1490,2216.86,"2023-10-25"
1493,32.43,"2023-10-25"
1493,244.38,"2023-10-25"
1493,1369.59,"2023-10-25"
1493,189.4,"2023-10-25"
1493,251.33,"2023-10-25"
1494,819.12,"2023-10-25"
1494,178.72,"2023-10-25"
1494,151.61,"2023-10-25"
1496,729.7,"2023-10-25"
1496,1773.32,"2023-10-25"
1497,64.84,"2023-10-25"
1497,175.63,"2023-10-25"
1497,421.46,"2023-10-25"
1497,109.52,"2023-10-25"
1497,178.99,"2023-10-25"
1499,237.91,"2023-10-25"
1499,39.89,"2023-10-25"
1500,136.89,"2023-10-25"
1501,46.48,"2023-10-25"
1501,120.28,"2023-10-25"
1501,257.28,"2023-10-25"
1502,299.02,"2023-10-25"
1502,65.64,"2023-10-25"
1502,47.93,"2023-10-25"
1502,944.59,"2023-10-25"
1503,22.69,"2023-10-25"
1505,66.47,"2023-10-25"
1505,145.73,"2023-10-25"
1506,2360.02,"2023-10-25"
1506,1352.95,"2023-10-25"
1507,44.29,"2023-10-25"
1508,140.86,"2023-10-25"
1509,54.28,"2023-10-25"
1510,115.49,"2023-10-25"
1511,1810.49,"2023-10-25"
1512,424.64,"2023-10-25"
1512,455.85,"2023-10-25"
1512,376.56,"2023-10-25"
1513,139.58,"2023-10-25"
1513,31.76,"2023-10-25"
1515,247.79,"2023-10-25"
1516,349.41,"2023-10-25"
1518,135.83,"2023-10-25"
1519,2516.45,"2023-10-25"
1521,169.33,"2023-10-25"
1521,1125.46,"2023-10-25"
1523,155.2,"2023-10-25"
1523,18.39,"2023-10-25"
1524,364.04,"2023-10-25"
1525,489.59,"2023-10-25"
1525,108.74,"2023-10-25"
1528,113.38,"2023-10-25"
1529,241.25,"2023-10-25"
1531,2534.78,"2023-10-25"
1531,1935.4,"2023-10-25"
1531,2074.91,"2023-10-25"
1532,1256.69,"2023-10-25"
1532,518.9,"2023-10-25"
1533,1269.3,"2023-10-25"
1533,109.33,"2023-10-25"
1534,781.99,"2023-10-25"
1535,126.6,"2023-10-25"
1537,331.79,"2023-10-25"
1539,999.98,"2023-10-25"
1539,256.45,"2023-10-25"
1539,122.28,"2023-10-25"
1540,1836.49,"2023-10-25"
1542,121.07,"2023-10-25"
1542,140,"2023-10-25"
1544,84.27,"2023-10-25"
1545,192.57,"2023-10-25"
1546,158.31,"2023-10-25"
1548,477.46,"2023-10-25"
1549,1133.36,"2023-10-25"
1550,262.61,"2023-10-25"
1550,138.57,"2023-10-25"
1550,125.99,"2023-10-25"
1550,128.23,"2023-10-25"
1551,439.65,"2023-10-25"
1551,337.95,"2023-10-25"
1551,159.41,"2023-10-25"
1553,61.99,"2023-10-25"
1554,202.36,"2023-10-25"
1555,53.57,"2023-10-25"
1557,518.02,"2023-10-25"
1557,250.31,"2023-10-25"
1559,680.54,"2023-10-25"
1560,3867.61,"2023-10-25"
1560,2055.53,"2023-10-25"
1560,815.75,"2023-10-25"
1560,1154.75,"2023-10-25"
1561,47.43,"2023-10-25"
1561,127.84,"2023-10-25"
1562,4597.76,"2023-10-25"
1563,194.77,"2023-10-25"
1563,193.53,"2023-10-25"
1565,102,"2023-10-25"
